Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
ce1a9697-c4b7-1215-802a-041e8b418df9,2001-11-03,,999-25-7887,S99934238,X78550563X,Ms.,Alejandrina481,Clarine378,Quigley282,,,,black,nonhispanic,F,East Rancho Dominguez  California  US,316 Skiles Arcade Unit 56,Downey,California,Los Angeles County,6037,90242,33.90441120441339,-118.09397582753999,58740.03,324062.73,97035
2da3b9a9-872c-1a9e-9137-382b368b6534,1991-11-08,,999-30-3759,S99964941,X79393667X,Mr.,Jaime666,Clemente531,Matos876,,,M,asian,hispanic,M,Caguas  Puerto Rico  PR,880 Powlowski Skyway,San Jose,California,Santa Clara County,6085,95013,37.28680534834878,-121.9522220342751,196829.24,842614.63,426193
3172f06c-f0d6-05f9-8d54-a2fd033ca802,1978-08-26,,999-47-8835,S99939828,X8359695X,Mrs.,Vallie201,,Schulist381,,Osinski784,M,black,hispanic,F,San Ramon  California  US,866 Kuhn Underpass,Fruitridge Pocket,California,Sacramento County,,00000,38.49716032978402,-121.5045539817915,190079.32,614441.39,29696
4e72ef29-f0e4-35a7-ff7f-b09e2e3110e0,1999-10-25,,999-22-2772,S99995625,X84088814X,Ms.,Berta524,,Lugo857,,,,white,hispanic,F,San Juan  Puerto Rico  PR,773 Harvey Passage,Mendota,California,Fresno County,6019,93640,36.630427871343514,-120.41979926350653,5984.05,314736.09,11645
f87c237f-5b7c-4994-4fd1-03299c7bbb6e,1964-07-03,,999-62-5404,S99998056,X22210504X,Mrs.,Estela596,María Cristina383,Garica503,,Jaime666,W,asian,hispanic,F,Caracas  Capital District  VE,807 Feil Divide Unit 61,Sunnyvale,California,Santa Clara County,6085,94086,37.44070762310438,-122.00162889716849,1118984.61,315991.21,112058
0a6f874f-5196-ce20-415e-f40972300213,1990-05-19,,999-64-2476,S99914640,X48364193X,Mr.,Bart73,Wilmer32,Marvin195,,,M,asian,hispanic,M,Mountain House  California  US,607 Senger Crossing,Bay Point,California,Contra Costa County,6013,94565,37.984374850691694,-121.8808036671065,7373.98,110462.17,4982
5f48397e-a81f-88c0-7445-06b79688e807,1979-07-22,,999-20-8010,S99945790,X80493723X,Mrs.,Mitsuko474,Salina386,Von197,,Gibson10,W,white,nonhispanic,F,Dana Point  California  US,896 Kovacek Extension Apt 95,Alhambra,California,Los Angeles County,6037,91803,34.09952137509263,-118.14159934171956,481463.85,209007.10,91647
c5f077a2-ceba-5448-77e0-8eb2fa10601d,2019-02-06,,999-68-5757,,,,Jefferey580,Kareem959,Monahan736,,,,white,nonhispanic,M,El Segundo  California  US,673 Goyette Way,Los Angeles,California,Los Angeles County,6037,90006,34.110365538968615,-118.62193570831683,1400.00,20437.55,22229
e4657a6d-7a97-f86b-dd2e-092c9cf24ac6,1955-02-28,,999-39-6554,S99913153,X86177820X,Mr.,Kasey569,Colton403,Becker968,,,M,white,hispanic,M,Los Angeles  California  US,547 Blanda Street,Thousand Oaks,California,Ventura County,6111,93065,34.220865725630716,-118.81344377304258,11647.42,384699.30,5543
b5521466-d3d1-49d9-7d99-7e9997cc26a0,2021-07-18,,999-14-4965,,,,Gabriel934,Mitchel812,Hand679,,,,white,nonhispanic,M,San Francisco  California  US,267 Nienow Light Apt 1,San Bernardino,California,San Bernardino County,6071,92346,34.12989223986102,-117.2524989905482,800.00,8813.47,2180
692ece06-7c15-8af2-e26c-84466d9922e0,2014-09-12,,999-12-6267,,,,Santos184,Clifton91,West559,,,,white,hispanic,M,Pasadena  California  US,622 Price Tunnel,Los Angeles,California,Los Angeles County,6037,91371,33.82482443495045,-118.19318545311708,1450.00,28093.14,41704
00abd633-654a-7bee-dbcf-ca9a235cc1f2,2005-11-10,,999-99-6776,S99950739,,Mr.,Julius90,Nathaniel596,Willms744,,,,white,nonhispanic,M,Rosemead  California  US,387 Block Wall Apt 1,Riverside,California,Riverside County,6065,92518,33.97124721597286,-117.26089469595738,8868.78,202012.61,37355
c7f1fa08-48ce-ad31-7d9b-625bb6c21c5a,1961-09-21,2002-06-21,999-87-9903,S99957266,X85947257X,Mr.,Jarred626,Collin529,Dickinson688,,,M,white,nonhispanic,M,Blackhawk  California  US,238 Rogahn Camp Unit 64,San Francisco,California,San Francisco County,6075,94122,37.77094172042136,-122.42151376208247,590903.54,437515.55,117130
40513c6f-158c-f2b4-4365-8503aeec7ab8,1960-12-15,,999-45-3863,S99916664,X17404867X,Mr.,Bobbie849,Cody889,Smith67,,,M,white,nonhispanic,M,Wildomar  California  US,855 Bradtke Crossing Unit 12,Anaheim,California,Orange County,6059,92805,33.837874313724086,-117.78576723869897,154326.02,107632.31,83520
61794065-23e6-8a08-be33-592cf42b2144,2017-01-22,,999-98-2182,,,,Jenae263,Peg114,Runolfsdottir785,,,,white,nonhispanic,F,El Paso de Robles (Paso Robles)  California  US,755 Ward Plaza Suite 99,Oceanside,California,San Diego County,6073,92081,33.27006087632449,-117.18989097282363,1223.54,23099.60,33351
dcb72e73-eda2-ac8e-a872-f11a19c05435,1961-09-21,,999-56-5244,S99933468,X18820334X,Mr.,Carl856,Guadalupe206,Kreiger457,,,M,white,nonhispanic,M,San Rafael  California  US,541 O'Connell Estate,San Francisco,California,San Francisco County,6075,94109,37.77997042988368,-122.4649214275085,220201.44,171627.04,117130
7119f9b9-6a49-7fe0-3b71-d9b353355d7c,1956-10-19,,999-69-4374,S99994609,X39243549X,Mrs.,Inga743,,Bergstrom287,,Reichert620,W,white,nonhispanic,F,Pleasant Hill  California  US,513 Goyette Overpass,August,California,San Joaquin County,,00000,38.0237914408362,-121.26504088586204,15872.07,1227614.76,13973
58c267c0-fbd1-ba71-848b-81f2169ecb65,2016-07-25,,999-27-7458,,,,Dorsey40,,Hansen121,,,,white,nonhispanic,M,Rosemead  California  US,1054 Hansen Row,Plumas Lake,California,Yuba County,6115,95961,39.05711545150479,-121.52942469403195,16224.31,5783.19,135543
d089fcba-1cc5-f7f7-2c70-d233d75e31b6,1989-02-14,,999-29-5778,S99916694,X76824732X,Mr.,Christoper325,Kelly223,Parker433,,,D,white,nonhispanic,M,Los Angeles  California  US,847 Hintz Bridge Suite 62,San Francisco,California,San Francisco County,6075,94134,37.82665386868022,-122.44900292085273,19533.39,189388.76,560855
16a388ac-33bc-6ba4-ea56-036201cb53dd,2004-06-25,,999-97-5508,S99965179,X10427606X,Ms.,Idella49,Angelica442,Nienow652,,,,black,nonhispanic,F,Vacaville  California  US,645 Reynolds Flat,Adelanto,California,San Bernardino County,6071,92371,34.66766243216231,-117.27926662307752,9613.05,907702.89,19654
536b1941-f55b-5f08-ca4c-e41cbdfeabb3,1999-10-24,,999-85-1495,S99998271,X74458011X,Ms.,Natalia964,Maricarmen445,Reyna401,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,958 Lockman Glen,Los Angeles,California,Los Angeles County,6037,90717,34.19691601724964,-118.5071274495264,7661.96,255449.38,6821
4aa2635f-3681-d575-7333-6aa2bc130bc2,2003-06-26,,999-48-9163,S99988293,X19326345X,Mr.,Cecil300,Glen190,Gutmann970,,,,white,nonhispanic,M,Rancho Santa Fe  California  US,993 Donnelly Key Apt 12,Gardena,California,Los Angeles County,6037,90248,33.88187422415708,-118.2811895384095,7600.00,891006.23,22316
6e68a0df-693f-019c-6dbb-f0261912a5b0,1978-06-06,,999-85-8300,S99988877,X36930549X,Mr.,Lorenzo669,,Castellanos521,,,M,white,hispanic,M,Port-au-Prince  Haiti  HT,502 Lueilwitz Corner Suite 71,West Hollywood,California,Los Angeles County,6037,90210,34.07126372652919,-118.3517297320631,141180.21,10388.01,69643
3e6584cd-5e14-f543-963f-073b57978742,1946-10-30,,999-36-8533,S99912857,X62648173X,Mrs.,Alicia629,Raquel318,Dávila115,,Borrego496,M,white,hispanic,F,Port-au-Prince  Haiti  HT,231 Powlowski Lodge,Thousand Oaks,California,Ventura County,6111,91320,34.2154788518579,-118.77172814424216,454338.07,1374113.00,294008
5ec34217-9f90-8ee8-e619-80408b29e7c7,1975-07-02,,999-97-9947,S99951771,X28258143X,Mrs.,Emmy828,Sharika71,Senger904,,Jenkins714,M,white,nonhispanic,F,Norwalk  California  US,156 Bernhard Corner,San Diego,California,San Diego County,6073,92115,32.65637744959554,-116.90924500813577,333795.27,529059.49,37863
43ce9dc6-9333-e1c5-8aa5-4d9514e57b94,1959-01-15,,999-66-5930,S99946448,X68045643X,Mr.,Dalton260,,Ebert178,,,S,white,hispanic,M,Tracy  California  US,613 Kuhn Common Unit 21,San Diego,California,San Diego County,6073,92101,32.6525877901543,-117.14189537360247,276280.62,196266.63,101071
fc33a0c3-d0e7-c4e7-3f56-a555c9629ea1,1970-08-11,2023-10-05,999-27-6829,S99922354,X56392674X,Ms.,Mitchell808,Halley419,Welch179,,,S,white,nonhispanic,F,South Gate  California  US,321 Steuber Throughway Apt 20,Long Beach,California,Los Angeles County,6037,90805,33.87366559482857,-118.13474514810991,971008.17,613666.55,94807
04106167-bfd1-888c-f1bf-fc319296515e,1968-01-20,,999-26-6153,S99950500,X66564935X,Mr.,Chet188,Sylvester827,Hagenes547,JD,,D,white,nonhispanic,M,Modesto  California  US,349 Johnston Row,Fruitdale,California,Santa Clara County,,00000,37.27174953986972,-121.97186771615013,88079.85,110760.23,183320
3b659f04-7af2-0d45-31d9-2286996fc807,1970-08-11,,999-66-7451,S99958537,X11961552X,Mrs.,Roxanna261,Dotty422,Kling921,,McCullough561,M,white,nonhispanic,F,Los Angeles  California  US,917 Rohan Spur Apt 11,Long Beach,California,Los Angeles County,6037,90806,33.813202377250214,-118.24826471883651,613366.12,43081.01,94807
9ea60113-bed0-834f-f602-aa70f014dfbb,1981-07-12,,999-93-8852,S99999919,X71270678X,Ms.,Sammy219,,White193,,,S,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,893 Gaylord Rest,San Francisco,California,San Francisco County,6075,94131,37.71776522538647,-122.4557523857052,302858.49,722809.23,86979
d77ede6d-cbb1-e410-928b-2673a48b0b87,1967-02-19,,999-19-5574,S99992328,X45105796X,Mr.,Rubin812,Eugene421,Beatty507,,,M,white,nonhispanic,M,Los Angeles  California  US,1083 Upton Approach,Roseville,California,Placer County,6061,95746,38.78832335177444,-121.19025970310581,100756.80,733893.33,32156
3f09d39d-41dc-6164-5e24-5f8135246bda,1974-10-21,,999-28-8721,S99923252,X64725244X,Ms.,Kasey569,Shena75,Schneider199,,,S,white,nonhispanic,F,Los Angeles  California  US,685 Boehm Esplanade Apt 83,Burbank,California,Los Angeles County,6037,91605,34.174096792023725,-118.4091997560641,462953.67,1220112.26,30058
e126d858-770b-0d8a-271a-5304512d491b,1998-03-30,,999-50-6250,S99991773,X64899921X,Mr.,Barton704,Carrol931,Rau926,,,,white,nonhispanic,M,Los Angeles  California  US,123 Wisoky Flat Unit 38,Lakewood,California,Los Angeles County,6037,90715,33.864447186693894,-118.21391612593754,52568.99,995550.03,40439
090a43d1-a2da-9b68-4356-762974ab77c5,1949-08-01,,999-54-7333,S99913948,X37841388X,Mr.,Alonzo487,Jamar151,Hirthe744,,,M,asian,hispanic,M,Rohnert Park  California  US,364 Konopelski Highlands Unit 24,South El Monte,California,Los Angeles County,6037,91733,34.06449385611627,-118.07508324994092,88482.54,428305.45,34143
ce4019f0-2bc3-4355-883e-b506a620ff01,1959-11-02,2012-06-13,999-28-5069,S99989984,X77790157X,Mr.,Randal152,Stefan297,Beer512,,,M,white,nonhispanic,M,San Diego  California  US,323 Marvin Wynd Suite 74,Diamond Bar,California,Los Angeles County,6037,91789,34.10215412412067,-117.78619133914246,124260.73,1618071.63,119762
ad3c32ef-89ae-408c-c328-e13236187a32,1988-06-10,,999-31-7210,S99939937,X57448987X,Mrs.,Maribeth658,Elvia127,Grant908,,Davis923,M,white,nonhispanic,F,Santa Ana  California  US,140 Mueller Junction Suite 22,Alhambra,California,Los Angeles County,6037,91030,34.08938109863207,-118.14457845216312,12348.67,865600.11,22841
17374989-1105-7b35-35cb-a0f56d5e12d7,1959-11-02,,999-46-9524,S99985769,X40876693X,Mr.,Weldon459,Garth972,Medhurst46,,,W,white,nonhispanic,M,Sunnyvale  California  US,112 Weimann Parade Suite 48,Diamond Bar,California,Los Angeles County,6037,91768,34.06518851700436,-117.7844285656099,320345.42,216990.47,119762
c81b605b-ada7-3080-3260-33fb65706573,1960-02-18,,999-71-1556,S99922413,X58519652X,Ms.,Mario764,,Labadie908,,,S,white,nonhispanic,F,East Hemet  California  US,856 Rempel Corner,Taft,California,Kern County,6029,93252,35.20253703309405,-119.46592637594188,456959.74,429409.47,26586
9ac1c1c0-5791-b24e-0329-0b6ded11193c,1987-11-25,,999-13-9969,S99941974,X32784322X,Mr.,Milford485,Travis723,Skiles927,,,M,white,nonhispanic,M,San Clemente  California  US,808 Murphy Corner Suite 51,Ladera Ranch,California,Orange County,6059,92694,33.57127490446267,-117.62725400677103,97751.58,30703.23,126547
18568e00-dec1-1bd2-9610-ab98829261eb,1993-01-17,,999-59-7611,S99957719,X66727545X,Mrs.,Isabela97,,Muro989,,Polanco94,M,white,hispanic,F,Salisbury  Saint Joseph Parish  DM,886 Hamill Harbor Unit 30,East Palo Alto,California,San Mateo County,6085,94303,37.45006914071762,-122.0866702164796,10057.99,897642.71,14071
8f64bb2c-2064-d1c0-3d44-88fa2ee0ee75,1943-06-03,2024-11-08,999-18-1592,S99917436,X89515904X,Mr.,Rodney21,Daren950,Lynch190,,,M,white,hispanic,M,San Bernardino  California  US,512 Wehner Annex Apt 7,Alhambra,California,Los Angeles County,6037,91776,34.12047270275241,-118.05566106218458,205144.35,226220.19,38074
033ac3bf-7b74-1cd6-084c-1ba26e39510b,1983-10-24,,999-65-7923,S99958267,X43039248X,Mr.,Irvin970,Moses679,Mohr916,,,M,white,nonhispanic,M,Oildale  California  US,877 Erdman Annex,Strathmore,California,Tulare County,6107,93267,36.170225268809396,-119.00825939039122,7292.12,116648.61,1356
3d0434aa-ede9-6f46-6a35-64f23abf1eb4,1943-06-03,,999-16-5760,S99941677,X8881089X,Mr.,Elliott563,Jamal145,Lindgren255,,,M,white,hispanic,M,San Dimas  California  US,248 Koelpin Gardens Suite 68,Alhambra,California,Los Angeles County,6037,91776,34.10870123822637,-118.11709092079779,606625.06,805313.66,38074
391be8d2-d91b-1dcd-5c74-16a9f301b256,1970-07-31,,999-18-2043,S99923897,X41730893X,Mr.,Raleigh478,Kory651,Runte676,,,M,white,nonhispanic,M,Encinitas  California  US,412 Schmitt Ferry Unit 53,Fontana,California,San Bernardino County,6071,92377,34.156574637253925,-117.47054941349549,69900.14,96990.93,26675
a76a954c-0a5c-4a2a-816f-8f2a2c9abb14,1999-10-14,,999-93-7506,S99910181,X82541049X,Mr.,Milford485,Barney639,Batz141,,,,black,nonhispanic,M,Santa Rosa  California  US,421 Bahringer Road Apt 73,Coronado,California,San Diego County,6073,92118,32.53236104142484,-117.14051421697151,118392.39,0.00,88199
b7d2db6b-423f-f689-5ed3-585d9eda5d88,2012-10-21,,999-11-9332,,,,Lottie401,,Predovic534,,,,asian,nonhispanic,F,San Marcos  California  US,193 Will Drive Apt 18,Anaheim,California,Orange County,6059,92804,33.78662376554573,-118.02073860598149,37006.49,8401.27,139332
bf457310-e89b-f37f-cc26-f6d6e28acb56,1986-03-26,,999-53-3747,S99976529,X24036945X,Mr.,Rodrick370,Derick144,Crona259,,,M,white,nonhispanic,M,Roseville  California  US,764 Pollich Port,Anaheim,California,Orange County,6059,92870,33.816026434700035,-117.78548730147673,101184.29,44188.74,190484
4212dadb-f41c-7ff0-fcc8-39a900769f54,2013-09-15,,999-79-5872,,,,Juli424,Mertie42,Schroeder447,,,,white,nonhispanic,F,Irvine  California  US,441 Abbott Route,Los Angeles,California,Los Angeles County,6037,91042,34.007844407119514,-118.38107714032206,2274.06,48261.89,12661
45c227d1-47d4-a03c-d1c8-a03f4c157245,1966-06-29,,999-89-7087,S99930695,X40467095X,Mrs.,Willie882,Georgiann138,Greenholt190,,Mayert710,M,white,nonhispanic,F,Santa Clarita  California  US,583 McGlynn Extension,San Carlos,California,San Mateo County,6081,94065,37.54448544900235,-122.25205679307335,487405.40,1396578.31,145330
96d0e297-97bd-e7b2-204e-a61f09556e09,2019-03-24,,999-23-3458,,,,Rosario163,Débora815,Mondragón635,,,,white,hispanic,F,Havana  Havana  CU,1039 Reichel Bay Unit 65,Yucaipa,California,San Bernardino County,6071,92373,34.04188098740953,-117.1006033977837,800.00,14422.08,11116
ffd1b1fe-313a-2f01-7ac2-3eecf93f772b,1976-04-14,,999-14-8395,S99977849,X77271415X,Mr.,Mario764,Manuel446,Castro740,,,M,white,hispanic,M,Marigot  Saint Andrew Parish  DM,1071 Little Crossroad Suite 68,San Diego,California,San Diego County,6073,92065,32.70874662000858,-117.07744341247151,147933.01,2895.03,89199
472e40b9-741d-5ac2-4448-9afabd9aeaac,1976-03-19,,999-86-1461,S99980284,X26759559X,Mr.,Rene434,Virgilio529,Abbott774,,,M,white,nonhispanic,M,Homeland  California  US,207 Howell Vale,San Jose,California,Santa Clara County,6085,95110,37.21550450086948,-121.89317381105873,178665.47,42878.84,126625
9dc1a078-0447-75bd-bcb3-e7923df6d5ad,1965-09-22,,999-61-7816,S99929525,X85573763X,Mrs.,Conchita9,Ana972,Valadez233,,Corrales691,D,white,hispanic,F,San Jose  San Jose  CR,485 Franecki Extension Unit 56,East Whittier,California,Los Angeles County,,00000,33.96383481072493,-117.99796261644853,980785.08,39466.71,70972
564c35f3-206b-b74b-ca7f-e3bc97ea6730,1962-04-05,,999-58-5907,S99961675,X34277249X,Mrs.,Latoya8,,Schuppe920,,Reinger292,M,white,nonhispanic,F,San Jose  California  US,651 Lang Meadow,Ramona,California,San Diego County,6073,92065,33.01864287396555,-116.87954319994938,17535.32,1053559.79,18635
03d0bd09-66fc-3927-9022-35d13ba5fd0e,1994-12-05,,999-46-1888,S99922086,X66626746X,Mrs.,Floretta117,Cassie490,Effertz744,,Heller342,M,asian,hispanic,F,Bellflower  California  US,411 Bednar Orchard Apt 68,Los Angeles,California,Los Angeles County,6037,90045,34.16344233072924,-118.32055222143713,340645.80,140080.99,39935
3a54174b-e71a-ebbe-e945-2b960b7bb3f7,2008-11-30,,999-10-7258,S99975625,,,Sandy901,Wilbur107,Jacobs452,,,,hawaiian,nonhispanic,M,Alhambra  California  US,231 Ebert Haven Suite 9,Apple Valley,California,San Bernardino County,6071,92395,34.38359261037289,-117.17228352475182,27543.69,29342.72,60448
c836033e-7556-7c59-963a-5e67a903cebf,1963-03-22,2021-04-25,999-87-3941,S99931985,X42111114X,Mr.,Vito638,Ariel183,Mitchell808,,,D,native,nonhispanic,M,Vista  California  US,933 Christiansen Club,Boron,California,Kern County,6029,93516,34.997623092754075,-117.66660783684402,13120.73,544788.07,17818
30b0c118-65c7-1c67-1198-d1163b8f1119,1958-11-07,2013-01-22,999-92-6489,S99940154,X58289305X,Mr.,Orval846,Leonardo412,Waters156,,,S,white,nonhispanic,M,Fairfield  California  US,615 Heaney Mall Apt 26,San Diego,California,San Diego County,6073,92116,33.04910530366338,-117.16949850048489,84098.19,380481.10,195202
2c83ee4d-5128-df0c-6901-9c7865fb7bc7,1963-03-22,2014-12-19,999-37-2816,S99911171,X44711513X,Mr.,Bo157,Jasper743,Leffler128,,,M,native,nonhispanic,M,Glendale  California  US,968 Johnston Overpass,Boron,California,Kern County,6029,93516,35.0397002655433,-117.63658205618468,10500.75,239529.90,17818
ae2c6dd8-33c3-18d2-a8f0-047d25112585,1958-11-07,2020-01-16,999-68-3537,S99931009,X48344859X,Mr.,Seymour882,Wilfred787,Lakin515,,,M,white,nonhispanic,M,Irvine  California  US,876 Klein Frontage road Suite 43,San Diego,California,San Diego County,6073,92127,32.95231103043256,-117.27754591970478,229147.72,40228.96,195202
c12d1ba0-d0f3-975a-f9ae-8aa5e10ef1c6,1963-03-22,,999-50-4111,S99990057,X2509575X,Mr.,Roman389,Jerold208,Lueilwitz711,,,M,native,nonhispanic,M,Laguna Niguel  California  US,195 Ondricka Key,Boron,California,Kern County,6029,93516,34.98379776160214,-117.59465954547845,28208.69,581808.12,17818
c8cbe91f-0a8b-9054-fc19-69e5e25c02b2,1972-11-06,,999-48-5227,S99953722,X73988605X,Mrs.,Lillian593,Jay242,Pacocha935,,Mayert710,M,white,hispanic,F,Good Hope  California  US,146 Maggio Terrace,West Covina,California,Los Angeles County,6037,91722,34.06015004072343,-117.81663287998518,1194323.04,312166.35,116502
0cec223f-63d5-c152-4d7d-6de827f654cf,2022-02-12,,999-49-1384,,,,Rosario163,Marisol435,Montalvo564,,,,white,hispanic,F,Puebla  Puebla  MX,188 Littel Bridge Suite 19,Napa,California,Napa County,6055,94559,38.42820097114418,-122.19029082128849,9232.52,0.00,94259
a706ce03-289f-1f5e-709f-f8ce082fbae8,1975-04-06,,999-63-1353,S99949074,X71514833X,Mr.,Fabian647,,Russel238,,,M,asian,hispanic,M,Glendale  California  US,892 Frami Corner,Los Angeles,California,Los Angeles County,6037,90001,34.11877716010279,-118.3283970389089,10396.84,182402.37,997
9e3b19dc-edbd-62af-59d1-a04f23f91549,1958-11-07,,999-36-3634,S99927305,X42843603X,Mr.,Maria750,Elden718,Muller251,,,D,white,nonhispanic,M,San Marcos  California  US,266 Howe Grove,San Diego,California,San Diego County,6073,92114,32.6877075750102,-117.09064164623668,168713.90,756451.53,195202
5643145b-f36e-8944-eba2-82fecc31f77e,1983-01-25,,999-56-5571,S99974573,X47012835X,Mr.,Ramon749,,Sipes176,,,D,white,nonhispanic,M,Yorba Linda  California  US,619 Von Rest Unit 4,Los Angeles,California,Los Angeles County,6037,90291,34.04121481560026,-118.16838024561636,129108.60,51242.75,140582
18d4b2a0-006a-0367-2e62-d991e8c30ef5,2019-08-20,,999-66-2885,,,,Natisha940,,Haag279,,,,white,hispanic,F,Los Angeles  California  US,351 Kohler Row,Los Angeles,California,Los Angeles County,6037,91345,34.009292073493526,-118.3133772091651,1450.00,17380.76,17876
7bf45f22-9a78-06e4-419b-0e510e809abe,2015-06-06,,999-45-7273,,,,Edmundo94,Numbers230,Rice937,,,,white,nonhispanic,M,Chino  California  US,756 Schmitt Avenue,Westminster,California,Orange County,6059,92683,33.76552343503719,-117.99361733865832,32735.80,808.29,136230
5c03902c-9753-841f-abca-3a8c0c97d618,2005-04-02,,999-41-1116,S99953277,,Mr.,Van763,Man114,Wisozk929,,,,white,nonhispanic,M,Braga  Minho  PT,767 Mueller Drive Suite 45,Santa Clara,California,Santa Clara County,6085,95053,37.362102284308186,-121.95975842627968,66331.40,14903.61,138799
c2b46135-180d-1227-66d3-c1281d7e0f2c,2020-10-08,,999-14-1920,,,,Ollie731,Scot349,Nitzsche158,,,,white,nonhispanic,M,Walnut  California  US,104 Hoeger Trailer,Long Beach,California,Los Angeles County,6037,90822,33.74890114669429,-118.15772401432965,11875.95,24175.91,61580
fa094489-093c-f542-93e5-3922089a3df5,1944-01-19,,999-53-8874,S99919396,X56565942X,Mr.,Asa127,Desmond566,Streich926,,,S,white,nonhispanic,M,San Jose  California  US,472 Stiedemann Trafficway,Fresno,California,Fresno County,6019,93619,36.819702618333956,-119.75699957397009,691846.56,880708.61,71390
217525af-d27c-1c3f-315c-8d70d32fc909,2013-04-19,,999-55-2694,,,,Wm806,Ollie731,Jacobs452,,,,white,nonhispanic,M,Twin Lakes  California  US,670 Koepp Crossing Unit 77,Torrance,California,Los Angeles County,6037,90501,33.8251572121688,-118.32374028714725,18501.24,24368.64,81576
1100c9b6-cab5-c00f-4983-8f141d252561,2011-10-12,,999-59-3893,,,,Mitsue965,Gretchen912,O'Connell601,,,,white,nonhispanic,F,Carlsbad  California  US,314 Johns Lodge,San Jacinto,California,Riverside County,6065,92583,33.78240875077054,-117.08561032270525,25868.16,8640.75,61797
566bea79-55b9-e207-3721-7c679634cb19,1971-07-24,,999-83-9088,S99976533,X66400615X,Mr.,Greg949,,Rolfson709,,,M,white,hispanic,M,Upland  California  US,1016 Bashirian Route Apt 4,Palm Desert,California,Riverside County,6065,92210,33.741763315988216,-116.23830190145698,158105.51,236325.54,29552
bbc06275-1d30-c95b-2a7f-20d8620570a5,1915-09-26,1975-04-11,999-81-6835,S99960461,X38407781X,Mr.,Julio255,Teodoro374,Arredondo74,,,S,hawaiian,hispanic,M,Tegucigalpa  Francisco Morazán  HN,632 Schoen Dale,Redlands,California,San Bernardino County,6071,92359,34.048031870317175,-117.19015044557777,1118801.96,311252.05,85380
fb2cee1f-1663-9ad8-7412-7713bf20b366,1942-12-15,2002-03-13,999-91-8097,S99922695,X48582466X,Mr.,Benton624,Saul605,Turcotte120,,,D,white,nonhispanic,M,Apple Valley  California  US,877 Shanahan Rapid,Rohnert Park,California,Sonoma County,6097,94928,38.362913619942304,-122.73017922027704,20051.76,496728.46,15740
0e1c93de-2e73-5778-23c4-5ba27acf1ec2,1942-12-15,,999-29-2297,S99926400,X28741518X,Mr.,Agustin437,Dwight645,Mertz280,,,W,white,nonhispanic,M,Manteca  California  US,895 Wilderman Harbor Unit 70,Rohnert Park,California,Sonoma County,6097,94928,38.32070581439052,-122.65013909794578,19346.10,691263.37,15740
442eb4b2-e7fc-2dc7-e4f2-9ca0089f3c27,2022-05-08,,999-30-6249,,,,Susy776,Jennine355,Mann644,,,,white,hispanic,F,San Juan Capistrano  California  US,971 Schoen Mews,San Diego,California,San Diego County,6073,92110,32.900346125805136,-117.21141139400159,537.35,13181.78,41014
69798f62-9af0-011c-bf80-f01944bd8a21,1981-06-27,,999-37-1288,S99944735,X17603603X,Mrs.,Collette420,,Fadel536,,Williamson769,M,black,nonhispanic,F,Grangeville  California  US,1033 Nitzsche Landing Apt 36,Richmond,California,Contra Costa County,6013,94530,37.96497029604294,-122.30557776703955,56021.08,1218257.83,184291
ba1ccfdd-83a3-b2a1-8c1f-07677a1ce2ba,1915-09-26,1977-06-04,999-43-5756,S99956276,X20683263X,Mr.,José María211,Teodoro374,Serna195,,,M,hawaiian,hispanic,M,San Salvador  El Salvador  SV,261 DuBuque Trail Apt 3,Redlands,California,San Bernardino County,6071,92359,34.04039514396789,-117.15240265585085,805706.02,206018.49,85380
156f6800-9c5f-5fbf-6fc1-6b3c2ecb34b7,1965-12-14,,999-42-3919,S99997335,X34472436X,Mrs.,Sonia106,Conchita9,Bueno515,,Gamez720,M,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,1093 Swaniawski Spur,Orange,California,Orange County,6059,92806,33.84318499193462,-117.81046895959444,17196.83,1489378.86,14360
9a48f5b8-2b7f-9826-10d3-3682079c2b7c,2022-01-21,,999-11-1224,,,,Janene3,Micah422,Jones311,,,,white,nonhispanic,F,Newman  California  US,460 Crooks Course Unit 19,Tulare,California,Tulare County,6107,93274,36.1464631621273,-119.41797639482665,4871.62,5560.48,145416
d94f3603-e4fa-d00d-ebbb-8666869c6d8a,2014-04-18,,999-90-3960,,,,Spencer878,,Hand679,,,,white,nonhispanic,M,Cypress  California  US,249 Pagac Tunnel,San Jose,California,Santa Clara County,6085,95125,37.40705329687671,-121.8595219088499,46785.87,22483.23,707908
3dada025-799c-e754-edbd-8e8a6c3f93a6,1959-12-31,,999-90-1940,S99939263,X14700860X,Mrs.,Velda682,,Gleason633,MD,Hills818,M,asian,nonhispanic,F,Stockton  California  US,392 Kulas Street,Isla Vista,California,Santa Barbara County,6083,93117,34.480991416510335,-120.03660870099638,286242.01,1336535.69,23929
